b408,历史遗迹,城隍庙旅游区,上海市黄浦区人民路、河南南路、上海老街、,121.4945548,31.23474137,1446,1270,1145,1080,1032,1144,1604,2304,3730,5641,6283,7095,7343,7471,7652,7500,7039,6536,5376,4028,3608,3014,2256,1833
b410,历史遗迹,七宝老街,上海市闵行区七宝镇青年路步行街,121.3618923,31.16087514,1381,1269,1328,1348,1327,1394,1542,1567,1578,1532,1577,1615,1677,1720,1664,1719,1647,1685,1713,1830,1786,1712,1512,1488
b411,历史遗迹,枫泾古镇,上海市金山区枫泾镇亭枫公路8588弄28号,121.0208501,30.89019857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b412,历史遗迹,老城隍庙,上海市黄浦区邑城路1号,121.4960721,31.22720344,1603,1486,1399,1352,1340,1392,1594,1856,2230,2260,2315,2329,2430,2262,2453,2444,2510,2574,2936,2587,2325,2228,2000,1827
b413,历史遗迹,宋庆龄故居纪念馆,上海市徐汇区淮海中路1843号（近武康路）,121.4451708,31.2105845,1339,1233,1188,1165,1175,1165,1277,1675,1872,2042,2163,2253,2190,2222,2238,2367,2472,2270,2138,1999,1905,1883,1746,1552
b414,历史遗迹,新场古镇,上海浦东新区新场镇海泉街128号,121.6506574,31.0324526,242,240,244,245,231,240,258,255,259,293,295,288,292,287,302,301,299,310,335,330,333,304,290,289
b415,历史遗迹,醉白池,上海市松江区人民南路64号,121.2358825,31.00812583,71,54,54,46,39,38,42,65,104,202,276,394,393,417,447,437,395,401,459,501,408,208,87,77
b416,历史遗迹,召稼楼,上海市闵行区浦江镇沈杜公路（近苏召路）,121.5232854,31.08147535,1508,1479,1453,1420,1445,1536,1680,1749,1879,2062,2040,1779,2113,2137,2039,2081,2003,2033,2001,1894,1818,1775,1714,1631
b417,历史遗迹,周公馆,上海市黄浦区思南路73号,121.4748651,31.22019448,1691,1498,1408,1336,1352,1480,1867,2715,3594,4420,4818,4916,4869,4944,5286,5069,4723,4494,4214,3466,2971,2749,2368,1927
b418,历史遗迹,文庙,上海市黄浦区文庙路215号,121.494541,31.22328953,1396,1388,1302,1271,1277,1312,1442,1600,1857,1925,1897,1908,1851,1890,1902,1958,1913,1856,1949,1948,1892,1781,1635,1448
b419,历史遗迹,鲁迅故居,上海市虹口区山阴路132弄9号,121.4908577,31.27189021,3120,2972,2878,2819,2808,2913,3094,3410,3915,4661,4908,5468,5373,5420,5326,5496,5477,5229,5165,4976,4788,4300,3733,3335
b420,历史遗迹,方塔园,上海市松江区松江中山东路235号,121.2523208,31.01226609,635,625,609,624,646,643,678,683,725,711,648,712,644,654,667,701,717,657,707,683,653,716,673,662
b421,历史遗迹,孙中山故居纪念馆,上海市黄浦区香山路7号,121.4741428,31.22194846,1628,1415,1311,1232,1219,1329,1726,2339,3114,4064,4171,4406,4498,4837,4889,4708,4348,4304,4395,3835,3214,2894,2283,1989
b422,历史遗迹,徐家汇源景区,上海市徐汇区蒲西路166号-1（徐家汇源游客中心）,121.4430289,31.19709823,3223,3052,2973,2942,2883,2952,3531,5262,8756,10221,10644,11813,12350,12736,12509,12629,12521,12987,12980,10116,8314,6706,4797,3667
b423,历史遗迹,巴金故居,上海市徐汇区武康路113号,121.4470049,31.21501619,1897,1778,1720,1682,1691,1711,1859,2295,2576,2927,3081,3163,3030,3160,3229,3353,3437,3118,2916,2637,2520,2494,2370,2138
b424,历史遗迹,陈云纪念馆,上海市青浦区练塘镇朱枫公路3516号,121.0508299,31.01251609,643,638,660,639,654,631,612,623,564,619,584,579,548,545,555,582,565,593,646,630,631,617,632,616
b425,历史遗迹,真如寺,上海市普陀区兰溪路399号,121.4083993,31.25493182,2814,2733,2673,2658,2622,2691,2811,3079,3301,3131,2951,3071,2999,3042,3036,3054,3184,3229,3396,3586,3440,3253,3017,2880
b426,历史遗迹,法华塔,上海市嘉定区南大街349号,121.2574395,31.38971595,1718,1585,1560,1519,1495,1565,1726,1971,2238,2535,2808,2974,3017,3033,3074,2969,3001,2850,2970,2960,2854,2356,2132,1862
b427,历史遗迹,方塔,上海市松江区中山东路235号方塔公园内,121.2525632,31.0101534,1759,1743,1715,1733,1757,1771,1876,1965,1928,1872,1746,1869,1760,1862,1763,1745,1796,1917,2040,1921,1933,1897,1881,1781
b428,历史遗迹,宋庆龄陵园,上海市长宁区宋园路21号,121.4197091,31.20090984,4028,3866,3784,3755,3729,3893,4302,5020,5963,6391,6466,6729,6550,6683,6689,6679,6492,6516,6578,5886,5426,5156,4844,4407
b429,历史遗迹,张爱玲故居,上海市静安区常德路195号,121.4540824,31.23109016,1767,1623,1553,1462,1469,1499,1985,3147,6741,8843,8308,9114,9881,10073,9640,9699,9437,9900,11266,7899,6132,5143,3498,2364
b430,历史遗迹,毛泽东旧居,上海市静安区茂名北路120弄5-9号,121.4667825,31.23238481,2120,1872,1646,1500,1438,1546,2024,3339,5764,7411,7140,7494,8139,8045,8169,8004,7912,7953,8062,6426,5101,4470,3530,2646
b431,历史遗迹,龙华烈士陵园,上海市徐汇区龙华西路180号,121.4567508,31.17958711,458,419,420,395,415,432,469,593,753,610,607,655,609,613,569,582,582,657,661,699,669,632,521,498
b432,历史遗迹,三山会馆,上海市黄浦区中山南路1551号（半淞园路苗江路）,121.5022857,31.211076,785,721,694,669,684,743,896,1099,1216,1203,1225,1163,1083,1161,1188,1208,1162,1284,1201,1061,1027,957,913,826
b433,历史遗迹,上海太清宫,上海市浦东新区源深路476号,121.5394646,31.23969104,842,807,764,739,768,786,875,1107,1377,1700,1652,1766,1833,1780,1682,1726,1718,1712,1602,1444,1340,1272,1048,919
b434,历史遗迹,古城墙大境阁,上海市黄浦区大境路259号,121.4897963,31.23040105,1722,1646,1499,1369,1273,1263,1338,1540,2070,3102,3514,3706,3729,3817,3755,3778,3704,3496,3246,2951,2520,2400,2091,1898
b435,历史遗迹,徐光启墓园,上海市徐汇区南丹路17号,121.441509,31.19546961,2700,2571,2507,2492,2438,2514,2820,3384,4644,6395,6850,7452,7538,7693,7561,7621,7530,7438,6628,5391,4625,3981,3373,2981
b436,历史遗迹,丁香花园,上海市徐汇区华山路849号（近武康路）,121.4453633,31.21894664,2560,2457,2388,2345,2391,2379,2571,2978,3378,3892,4135,4238,3946,4090,4120,4176,4154,3638,3434,3360,3261,3115,2957,2710
b437,历史遗迹,唐经幢,上海市松江区西司弄43号（松江中山小学内）,121.2481559,31.01192571,1842,1769,1758,1771,1793,1787,1776,1750,1731,1835,1694,1837,1780,1820,1798,1873,1879,1752,1868,1975,1943,1960,1920,1867
b438,历史遗迹,蔡元培故居,上海市静安区华山路303弄16号,121.4529488,31.22511831,2242,2134,2037,1978,1996,2054,2545,3655,6560,7399,7226,7637,7691,7737,7853,7860,7819,8192,9098,6373,4911,4316,3449,2492
b439,历史遗迹,沉香阁,上海市黄浦区沉香阁路29号（近福佑路）,121.4966404,31.23279877,879,758,715,676,675,736,1082,1661,2846,3540,4049,4862,5253,5219,5457,5326,5008,4569,3876,2919,2543,1955,1431,1090
b440,历史遗迹,普济桥,上海市青浦区金泽镇迎祥街（颐浩寺山门前）,120.9287326,31.04176227,4,6,5,3,4,5,7,5,11,12,11,11,9,7,8,5,11,5,5,8,11,8,7,4
b443,历史遗迹,金山嘴渔村,上海市金山区山阳镇沪杭公路嘴渔村,121.3629064,30.76697495,1358,1348,1316,1336,1354,1377,1379,1529,1521,1577,1489,1637,1619,1601,1591,1603,1607,1536,1582,1581,1505,1502,1476,1408
b444,历史遗迹,川沙古城墙,上海市浦东新区新川路171号,121.7125055,31.2009439,1307,1285,1251,1218,1217,1239,1247,1258,1352,1457,1422,1549,1544,1469,1450,1497,1457,1495,1540,1591,1502,1435,1356,1303
b445,历史遗迹,鹤鸣楼,上海市浦东新区城南路437号（川沙公园内）,121.7067656,31.19696479,2247,2195,2116,2082,2125,2148,2288,2521,2715,2914,2954,3005,2846,2930,2895,2921,2828,2789,2946,3037,2898,2747,2557,2396
b446,历史遗迹,二严寺,上海市奉贤区沪杭公路1749号,121.4582667,30.94111236,310,319,307,300,305,312,323,375,413,392,391,418,411,394,401,414,405,357,354,368,346,324,323,312
b448,历史遗迹,闵行区烈士陵园,上海市闵行区中春路3999弄388号,121.3799957,31.09712808,650,640,600,577,635,648,742,952,1064,1009,897,970,840,820,831,853,939,924,887,907,817,844,815,745
b449,历史遗迹,龙华塔,上海市徐汇区龙华路2853号(近龙华寺),121.4583953,31.17998986,458,419,420,395,415,432,469,593,753,610,607,655,609,613,569,582,582,657,661,699,669,632,521,498
b450,历史遗迹,丰子恺旧居,上海市卢湾区陕西南路39弄93号,121.4649129,31.22506119,1906,1646,1492,1366,1370,1445,1838,2907,4334,5697,6239,6483,7077,7396,7298,7121,6995,7262,7198,6126,5178,4557,3415,2591
b451,历史遗迹,曹天钦谢希德旧居,上海市徐汇区建国西路581号134室,121.456321,31.20863695,1220,1079,955,892,838,838,1230,2041,3552,3258,2985,3005,2845,2942,2973,3114,3181,3574,3776,2637,2178,2123,1815,1354
b452,历史遗迹,白崇禧公馆,上海徐汇区汾阳路150号,121.4585841,31.21595536,612,552,497,472,463,513,798,1316,2038,2208,1953,2051,2098,2069,2126,2090,2058,2343,2577,1982,1663,1486,1098,754
b454,历史遗迹,黄兴故居,上海市徐汇区武康路393号,121.4454422,31.21211519,1323,1216,1171,1147,1161,1148,1256,1645,1817,1992,2106,2204,2147,2180,2214,2325,2424,2215,2074,1952,1857,1836,1714,1526
b455,历史遗迹,十九路军抗战遗址,上海市普陀区桃浦路127号车站新村,121.4092203,31.26754937,1066,1039,1023,1044,1008,1037,1129,1495,1579,1332,1201,1008,1005,1068,1041,1033,1041,1161,1351,1360,1302,1245,1199,1116
b456,历史遗迹,元代水闸遗址博物馆,上海市普陀区延长西路619号（志丹路口）,121.4367384,31.26596846,3486,3328,3263,3135,3185,3432,3624,4398,4221,3973,3625,3646,3678,3599,3407,3600,3667,4028,4212,4456,4268,4120,4011,3718
b457,历史遗迹,爱庐,上海市徐汇区东平路9号,121.4566327,31.21475252,985,928,804,767,710,787,1134,1739,2261,2400,2284,2327,2339,2379,2341,2226,2184,2331,2279,2061,1844,1757,1416,1217
b458,历史遗迹,高桥古镇,上海市浦东新区高桥镇,121.5866198,31.34503393,517,497,497,466,486,479,509,493,483,493,489,487,473,487,495,435,455,469,522,532,534,550,498,503
b459,历史遗迹,李白烈士故居,上海市虹口区黄渡路107号,121.4878,31.27400425,2148,2000,1884,1830,1810,1923,2335,3051,4275,4791,4836,5038,5165,5218,5007,4976,5098,5329,5480,4795,4261,3671,2961,2340
b460,历史遗迹,张学良故居,上海市皋兰路1号（近复兴公园）,121.4738824,31.2232536,1825,1579,1456,1385,1372,1477,1871,2473,3193,4156,4268,4557,4698,4989,5113,4908,4572,4608,4709,4124,3509,3186,2528,2202
b461,历史遗迹,刘长胜故居,上海市静安区愚园路81号,121.4529905,31.23123773,2821,2667,2592,2476,2500,2536,3027,4300,8192,10951,10837,11857,12488,12773,12578,12643,12348,12648,13507,9573,7640,6521,4772,3541
b462,历史遗迹,鲁迅墓,上海市虹口区四川北路2288号鲁迅公园内,121.4897787,31.27750425,1708,1613,1506,1461,1433,1562,2015,2643,3785,3841,3544,3835,4003,4218,3965,3890,4041,4357,4712,4123,3601,3206,2513,1941
b463,历史遗迹,宝山烈士陵园,上海市宝山区宝杨路599号,121.4972664,31.40580343,332,314,321,309,294,299,327,317,357,380,354,372,357,351,365,368,353,334,389,419,416,373,384,336
b464,历史遗迹,福泉山遗址?,上海市青浦区重固镇福泉山路658号,121.1837256,31.20641482,1424,1422,1361,1361,1425,1432,1437,1382,1346,1406,1373,1475,1388,1389,1368,1389,1475,1488,1534,1494,1578,1543,1452,1436
b465,历史遗迹,董家住宅,上海市静安区陕西北路414号,121.4597074,31.23621486,1999,1786,1646,1549,1517,1524,1726,2125,3612,6508,7258,7760,7968,8289,8234,8244,8024,7536,6676,5119,4264,3563,2827,2448
b466,历史遗迹,宋教仁墓,上海市闸北区洛川东路255号闸北公园内,121.4665234,31.27662815,1051,917,896,842,806,902,1076,1469,2114,1691,1300,1379,1495,1468,1409,1412,1423,1616,1773,1597,1553,1462,1276,1080
b467,历史遗迹,张乐平旧居,上海市徐汇区五原路288弄,121.4497493,31.21857164,2996,2883,2724,2696,2670,2622,3015,3897,4826,5579,5715,5682,5572,5642,5790,5502,5326,4837,4525,4228,4005,3752,3416,3232
b468,历史遗迹,曹聚仁旧居,上海市虹口区溧阳路1335弄5号,121.4924355,31.26948172,2267,2182,2082,2029,2015,2116,2241,2426,2868,3330,3479,3730,3571,3737,3652,3752,3724,3484,3388,3201,3049,2869,2707,2474
b469,历史遗迹,周作民旧居,上海市长宁区愚园路1015号,121.4364749,31.22506987,2366,2297,2214,2250,2228,2260,2619,3628,5798,5322,4839,4929,5134,5073,4937,4755,4857,5251,5993,4693,3981,3422,3041,2566
b470,历史遗迹,刘靖基故居,上海市徐汇区武康路99号,121.4477072,31.21745609,2770,2641,2517,2486,2480,2488,2794,3370,3835,4447,4695,4766,4600,4748,4858,4792,4713,4318,4021,3847,3692,3493,3231,3014
b471,历史遗迹,王造时旧居,上海市虹口区多伦路93号,121.4883472,31.26788426,3346,3213,3108,3076,3032,3171,3323,3653,3996,4384,4483,4739,4619,4623,4684,4730,4849,4524,4509,4453,4245,4020,3794,3457
b472,历史遗迹,李及兰旧居,上海市徐汇区武康路117弄2号,121.446744,31.21404608,1904,1786,1726,1689,1698,1717,1868,2303,2588,2943,3095,3179,3052,3188,3255,3376,3460,3143,2941,2650,2531,2505,2381,2143
b473,历史遗迹,胡蝶旧居,上海市虹口区四川北路1906弄余庆坊52号,121.4909019,31.26784068,3640,3534,3388,3370,3327,3442,3641,4001,4494,4828,5015,5243,5165,5316,5226,5293,5295,5054,5050,4915,4726,4457,4224,3855
b474,历史遗迹,高桥烈士陵园,上海市浦东新区高桥镇欧高路钟家弄78号,121.5836191,31.3642716,177,171,163,170,180,158,173,177,177,181,180,193,181,150,164,180,182,210,203,212,228,192,183,188
b475,历史遗迹,林风眠旧居,上海市黄浦区南昌路51号,121.4742932,31.22474906,2109,1839,1703,1615,1610,1699,2106,2749,3547,4678,4884,5185,5410,5715,5822,5604,5243,5303,5440,4694,3989,3597,2879,2516
b476,历史遗迹,胡笔江旧居,上海市黄浦区延安中路881号,121.4600271,31.22917057,2132,1849,1752,1628,1572,1687,2065,2870,4278,6658,6998,7501,7656,8007,8145,8139,7899,8113,8344,6564,5227,4690,3713,2762
b477,历史遗迹,宋子文别墅,上海市徐汇区东平路11号,121.4559891,31.21473454,1064,1001,873,838,782,857,1205,1814,2332,2464,2340,2384,2388,2438,2398,2284,2252,2403,2353,2130,1907,1820,1489,1285
b478,历史遗迹,唐绍仪故居,上海市徐汇区武康路40弄1号,121.4466981,31.21878716,2258,2161,2102,2072,2127,2084,2239,2581,2923,3378,3622,3678,3446,3519,3591,3617,3591,3161,2961,2925,2852,2731,2596,2393
b479,历史遗迹,周信芳故居?,上海市徐汇区长乐路788号,121.4556377,31.2229275,1938,1868,1758,1634,1601,1581,1916,2693,3985,4637,4410,4546,4607,4681,4617,4518,4503,4545,4673,3720,3224,2866,2459,2194
b480,历史遗迹,杨斯盛故居,上海市浦东新区浦三路648号,121.5231987,31.19364234,975,920,916,915,918,965,939,1069,931,759,666,667,712,666,682,687,712,744,966,1011,1105,1095,1103,1052
b481,历史遗迹,戚家墩古文化遗址,上海市金山区山阳镇戚家墩村防汛海塘内外两侧,121.3626996,30.72445318,1460,1431,1414,1405,1407,1434,1411,1351,1282,1280,1226,1306,1261,1268,1242,1216,1288,1321,1343,1414,1438,1495,1518,1449
b482,历史遗迹,鹿地亘旧居,上海市虹口区多伦路257弄34号,121.488157,31.27033461,2799,2616,2563,2495,2479,2591,2731,3015,3374,3823,3901,4190,3947,3898,4034,4116,4150,3798,3804,3683,3550,3366,3150,2871
b483,历史遗迹,史良旧居,上海市长宁区武定西路1357-1359号,121.4379539,31.2307136,4234,4082,3957,3947,3949,3989,4159,4711,4998,5305,5357,5354,5450,5648,5567,5615,5655,5807,6429,5881,5387,5185,4973,4635
b484,历史遗迹,丁玲旧居,上海市虹口区昆山花园路7号,121.4925672,31.25465988,2678,2556,2396,2371,2325,2481,2680,3358,4868,6730,7047,7526,7404,7504,7463,7494,7434,7163,6237,5144,4389,3901,3462,3069
b485,历史遗迹,茅盾旧居,上海市虹口区山阴路132弄6号,121.4911559,31.27176211,3120,2972,2878,2819,2808,2913,3094,3410,3915,4661,4908,5468,5373,5420,5326,5496,5477,5229,5165,4976,4788,4300,3733,3335
b486,历史遗迹,沈尹默故居,上海市虹口区海伦路504号,121.4939652,31.2645923,1693,1584,1531,1510,1496,1609,1826,2191,3152,3111,2904,2911,2827,2995,2974,2951,3065,3119,3077,2706,2454,2251,2060,1845
b487,历史遗迹,金仲华旧居,上海市虹口区溧阳路1156弄10号,121.4947225,31.26752992,3080,2931,2815,2798,2785,2899,3159,3619,4798,4869,4669,4888,4707,4905,4834,4824,4920,5003,4837,4475,4183,3910,3638,3316
b488,历史遗迹,富广生旧居,上海市静安区延安中路877弄模范邨22号,121.4602275,31.22868802,1892,1639,1537,1420,1384,1502,1852,2591,3873,5630,5645,6036,6357,6663,6602,6535,6310,6640,7221,5842,4731,4224,3362,2470
b489,历史遗迹,潜研堂,上海市嘉定区南下塘街12号（近嘉定州桥老街）,121.2585925,31.38921658,2037,1872,1836,1779,1748,1838,2021,2303,2576,2915,3129,3333,3334,3414,3377,3296,3341,3198,3314,3269,3192,2691,2456,2154
b490,历史遗迹,万国禁烟会会址,上海市黄浦区南京东路23号,121.4959469,31.24441508,1003,852,762,724,702,794,1056,1632,2902,3824,3902,3941,3855,4055,4137,4083,3914,3718,3106,2583,2472,2237,1760,1363
b491,历史遗迹,尾崎秀实旧居,上海市虹口区山阴路145弄2号,121.4914898,31.2720395,2981,2844,2770,2708,2692,2795,2999,3307,3792,4501,4749,5275,5197,5219,5129,5260,5278,5033,4981,4777,4599,4091,3563,3183
b492,历史遗迹,杨树勋旧居,上海市长宁区愚园路858号,121.4393396,31.22654369,4730,4583,4472,4456,4459,4521,4908,6134,8356,8083,7544,7692,7970,7922,7588,7450,7501,7798,8491,7288,6599,6126,5691,5070
b493,历史遗迹,汪寿华旧居,上海市虹口区四川北路1906弄94号,121.4906912,31.26772569,3533,3392,3274,3230,3185,3320,3496,3878,4421,4877,5037,5273,5195,5229,5259,5312,5401,5067,5006,4873,4604,4342,4064,3692
b494,历史遗迹,路易艾黎故居,上海市长宁区愚园路1315弄4号,121.4307832,31.22506242,2763,2624,2446,2399,2399,2419,2726,3512,4678,4935,4986,5185,5089,5081,5060,4957,5036,5089,4952,4512,4133,3825,3441,3043
b495,历史遗迹,郑洞国旧居,上海市徐汇区武康路274号,121.4464942,31.21426618,1908,1789,1729,1691,1701,1720,1871,2310,2593,2950,3102,3187,3059,3196,3266,3384,3466,3151,2948,2657,2534,2507,2384,2145
b496,历史遗迹,瞿秋白寓所旧址,上海市虹口区山阴路133号12号,121.4913803,31.2717817,3118,2971,2877,2818,2807,2912,3093,3409,3912,4655,4903,5460,5362,5414,5322,5493,5470,5217,5162,4973,4786,4299,3733,3335
b497,历史遗迹,刘晓故居,上海市静安区愚园路579弄中实新村44号,121.4445241,31.22741682,3345,3259,3207,3127,3121,3177,3285,3755,4240,5239,5541,5822,5768,5829,5819,5672,5540,5165,4756,4436,4299,4109,3799,3533
b498,历史遗迹,溧阳路文化名人街,上海市虹口区溧阳路(近四川北路),121.4986431,31.25765906,3438,3327,3221,3129,3148,3196,3524,4277,5225,6280,6369,6781,6326,6373,6551,6389,6444,5845,5523,4998,4639,4373,4094,3727
b500,历史遗迹,青龙塔（青龙寺）,上海市青浦区白鹤镇纪鹤公路,121.1497034,31.26480147,1,0,0,0,0,0,0,1,0,3,2,3,1,2,4,1,2,1,2,2,1,1,0,2
b501,历史遗迹,马相伯故居,上海市松江区泗泾镇开江中路358号,121.2827501,31.11728777,2169,2116,2066,2076,2083,2077,2107,2009,1945,2056,2010,2122,2121,2169,2132,2138,2186,2161,2484,2574,2579,2523,2355,2260
b502,历史遗迹,阮玲玉故居,上海市静安区新闸路1124弄9号（江宁路新闸路）,121.4608708,31.23957012,2934,2797,2600,2489,2499,2569,2808,3145,4065,5511,5559,5952,6002,6290,6244,6110,6054,5859,5571,4732,4311,4074,3645,3352
b503,历史遗迹,泗泾古镇,上海市松江区泗泾镇,121.278015,31.12339374,947,903,875,882,900,898,908,860,884,929,916,943,971,977,945,981,950,914,1081,1171,1163,1071,995,948
b504,宗教场所,静安寺,上海市静安区南京西路1686号,121.4520585,31.22940314,3953,3772,3665,3538,3526,3578,4102,5560,9678,12835,12922,14062,14795,14997,14831,14741,14402,14672,15367,11423,9281,8010,6045,4663
b505,宗教场所,徐家汇天主教堂,上海市徐汇区蒲西路158号,121.4430712,31.1974384,3209,3038,2966,2937,2878,2945,3515,5237,8681,9990,10391,11537,12080,12456,12216,12332,12200,12752,12829,10042,8281,6679,4777,3651
b506,宗教场所,老城隍庙,上海市黄浦区邑城路1号,121.4960721,31.22720344,1603,1486,1399,1352,1340,1392,1594,1856,2230,2260,2315,2329,2430,2262,2453,2444,2510,2574,2936,2587,2325,2228,2000,1827
b507,宗教场所,东林寺,上海市金山区朱泾镇东林街150号,121.1723559,30.90010259,1345,1365,1361,1369,1368,1410,1418,1629,1703,1767,1666,1815,1760,1747,1775,1762,1731,1659,1717,1767,1701,1577,1475,1440
b508,宗教场所,龙华寺,上海市徐汇区龙华路2853号,121.4583953,31.17998986,458,419,420,395,415,432,469,593,753,610,607,655,609,613,569,582,582,657,661,699,669,632,521,498
b509,宗教场所,玉佛寺,上海市普陀区安远路170号,121.451713,31.24758644,2673,2510,2426,2356,2302,2383,2602,3023,3536,4370,4638,4803,4967,4933,4909,4756,4819,4795,4592,4287,3891,3697,3310,2912
b510,宗教场所,徐家汇源景区,上海市徐汇区蒲西路166号-1,121.4430289,31.19709823,3223,3052,2973,2942,2883,2952,3531,5262,8756,10221,10644,11813,12350,12736,12509,12629,12521,12987,12980,10116,8314,6706,4797,3667
b511,宗教场所,云翔寺,上海市嘉定区南翔镇人民街100号,121.3135971,31.29738997,1401,1327,1271,1236,1214,1271,1359,1460,1577,1652,1715,1767,1746,1748,1730,1684,1645,1735,1782,1841,1691,1605,1535,1453
b512,宗教场所,佘山天主教堂,上海市松江区外青松公路9142号西佘山园山顶,121.2018243,31.10314677,6,8,6,8,8,8,7,9,8,12,13,17,11,13,9,13,14,14,20,8,10,10,6,9
b513,宗教场所,真如寺,上海市普陀区兰溪路399号,121.4083993,31.25493182,2814,2733,2673,2658,2622,2691,2811,3079,3301,3131,2951,3071,2999,3042,3036,3054,3184,3229,3396,3586,3440,3253,3017,2880
b514,宗教场所,沐恩堂,上海市黄浦区西藏中路316号（近汉口路）,121.4821361,31.23912963,2764,2571,2386,2304,2238,2421,3079,3644,7060,9202,9917,11261,11971,12374,12677,12405,12279,12337,13214,9680,7979,6499,4342,3270
b515,宗教场所,嘉定孔庙,上海市嘉定区嘉定南大街183号,121.259687,31.38669934,1382,1273,1260,1214,1210,1305,1423,1670,1704,1868,1866,2029,1992,2066,1951,1985,2056,1986,2087,2097,2071,1781,1661,1438
b516,宗教场所,国际礼拜堂?,上海市徐汇区衡山路53号,121.4544609,31.21270403,1727,1652,1482,1397,1330,1298,1497,1966,2457,2870,2953,2987,2887,2920,3095,3121,3101,2964,2893,2519,2411,2417,2225,1971
b517,宗教场所,小桃园清真寺,上海市黄浦区小桃园街52号,121.4961372,31.22665314,1576,1465,1379,1332,1322,1375,1576,1829,2200,2209,2255,2268,2361,2195,2376,2349,2434,2500,2889,2568,2296,2211,1976,1806
b518,宗教场所,宝华寺,上海市闸北区高平路1000号,121.4346749,31.30254286,390,377,379,346,343,367,415,523,706,558,408,359,399,405,394,388,398,472,553,537,567,522,498,461
b519,宗教场所,松江清真寺,上海市松江区缸甏巷75号,121.2336692,31.01215684,550,495,484,459,449,456,502,565,722,892,912,988,1035,1065,1067,1086,991,1007,1000,1042,965,812,665,587
b520,宗教场所,沉香阁,上海市黄浦区沉香阁路29号,121.4966404,31.23279877,879,758,715,676,675,736,1082,1661,2846,3540,4049,4862,5253,5219,5457,5326,5008,4569,3876,2919,2543,1955,1431,1090
b521,宗教场所,宝山净寺,上海市宝山区罗店镇罗溪路518号,121.352533,31.42357073,305,291,291,292,293,298,303,277,245,260,260,266,257,292,264,258,283,291,276,334,336,330,315,309
b522,宗教场所,白云观,上海市黄浦区大境路239号（近青莲街）,121.4904107,31.23058322,2364,2244,2068,1927,1808,1829,2039,2383,3040,4092,4468,4516,4609,4596,4771,4792,4678,4440,4211,3793,3319,3160,2864,2642
b523,宗教场所,万佛阁,上海市奉贤区奉城北街189号,121.6530106,30.9249294,1597,1599,1609,1583,1588,1580,1564,1515,1522,1567,1517,1533,1578,1578,1573,1556,1588,1570,1764,1756,1795,1751,1687,1583
b524,宗教场所,万佛寺,上海市嘉定区江桥镇金沙江西路200号,121.3506131,31.25004681,5,5,4,3,4,5,20,31,33,25,15,15,21,14,19,12,15,24,47,15,17,15,6,4
b525,宗教场所,圣母大堂,上海市徐汇区新乐路55号,121.461971,31.22383436,2249,2023,1842,1683,1659,1721,2125,3138,4515,6324,6964,7342,7843,8124,8026,7804,7755,7818,7798,6654,5639,4909,3797,3032
b526,宗教场所,下海庙,上海市虹口区昆明路73号（近提篮桥）,121.5137321,31.26086177,3423,3301,3227,3208,3151,3186,3282,3506,3935,4073,3882,4166,4181,4217,4140,4144,4182,4211,4250,4136,3973,3936,3951,3708
b527,宗教场所,二严寺,上海市奉贤区沪杭公路1749号,121.4582667,30.94111236,310,319,307,300,305,312,323,375,413,392,391,418,411,394,401,414,405,357,354,368,346,324,323,312
b529,宗教场所,七宝教寺,上海市闵行区七宝镇新镇路1205号,121.3651871,31.16105682,2560,2442,2381,2358,2371,2512,2715,3014,2827,2589,2570,2648,2450,2556,2482,2613,2783,2764,3074,3124,3051,3004,2991,2770
b530,宗教场所,西林禅寺,上海市松江区中山中路666号,121.2306845,31.01290176,1062,985,953,935,943,946,1042,1107,1332,1560,1528,1637,1634,1651,1721,1668,1567,1518,1532,1587,1475,1326,1156,1065
b531,宗教场所,潮音庵,上海市浦东新区大生港路顾东村李家盘37号,121.6737667,31.29441286,153,136,135,144,131,176,216,309,283,202,183,167,185,175,171,202,201,205,200,209,236,220,197,175
b532,宗教场所,清心堂,上海市黄浦区大昌街30号,121.5020636,31.21920887,2544,2424,2425,2341,2361,2482,2705,3077,3404,3225,2985,2970,3008,3061,2894,3084,2979,3229,3443,3338,3142,3077,3028,2808
b533,宗教场所,法善庵,上海市杨浦区政本路338号,121.5217269,31.29138969,669,626,586,562,596,641,827,1010,1208,1189,1167,1153,1166,1160,1162,1148,1187,1244,1207,1155,1037,971,837,749
b534,宗教场所,东海观音寺,上海市近郊奉贤区金汇塘路999号（近海乐路）,121.5209489,30.82157942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b535,宗教场所,三观堂?,上海市虹口区万安路359号,121.4901658,31.30789743,2989,2858,2763,2737,2727,2984,3617,4500,5125,4304,3925,3866,3983,4016,3874,3983,3909,4039,4295,4172,3952,3875,3521,3144
b536,宗教场所,吴兴寺,上海市嘉定区沪宜公路5428号,121.1834213,31.36954292,528,545,503,547,541,583,624,691,766,831,729,789,754,773,723,705,760,787,789,785,735,641,586,608
b537,宗教场所,宁国禅寺,上海市徐汇区华泾路858号,121.4561354,31.12600255,4536,4463,4525,4563,4608,4719,4905,5197,4939,4549,4296,4351,4202,4175,4112,4324,4367,4553,4922,5333,5157,5148,4851,4683
